paper,form,label,qid,page,flags
eju-2014-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問2,q_be3922a6b3a1b0fc2005201d,5,latex_in_text
eju-2014-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,IV 問2,q_8c03a588d45a11a53bd495f6,13,latex_in_text
eju-2015-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,第III問,q_f12c95ace595883b5fd6d95c,1,latex_in_text;guidance_as_question
eju-2015-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_84b5e779f6b2bcdcf2a69f97,3,latex_in_text;explicit_figure_reference
eju-2015-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問2,q_37001f450f3e93a3294acd90,5,latex_in_text
eju-2015-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問1,q_b2396afd5f5544ca966e7a28,7,latex_in_text;markdown_table
eju-2015-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問2,q_cfe5fed4efef61f5d56f1fb4,9,latex_in_text
eju-2019-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_757aa987f96146bf2eec9f14,3,latex_in_text;explicit_figure_reference
eju-2019-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問2,q_0fed1f575a6d11f0ec0f395f,5,latex_in_text
eju-2019-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問1,q_319c9fb90ca7f8d44f533057,7,latex_in_text
eju-2019-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問2,q_de56c5f1be0136fb33387d08,9,latex_in_text;markdown_table
eju-2019-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,第III問,q_68bf16f464184a73916433b3,11,latex_in_text
eju-2019-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,第IV問,q_fb6a8a854afc057cd0480328,13,latex_in_text
eju-2023-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_a4a1b7a818533da5316be0c9,1,latex_in_text;guidance_as_question
eju-2023-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_edb9f8cf109ceb2ba2aaf09e,4,latex_in_text;explicit_figure_reference
eju-2023-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問2,q_5dc6be4ff0df11e85031688e,6,latex_in_text
eju-2023-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_49752d0989a6da1bc02fc6db,8,latex_in_text
eju-2023-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,第IV問,q_ef933b29de13ad94045fabcd,14,latex_in_text
eju-2023-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第III問,q_4db5459246c4d90591f98fd1,1,latex_in_text;guidance_as_question
eju-2023-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_2989aa458ce19b5ed0486e6f,3,latex_in_text
eju-2023-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問1,q_9d03e68a258f0a88720105f4,7,latex_in_text
eju-2023-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問2,q_f8053c4a48fe1cec27ab295c,9,latex_in_text
eju-2023-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第IV問,q_68c006da9e43fe4c380b5c90,13,latex_in_text;markdown_table
eju-2023-2-science-ja,PHYSICS_JA,問2,q_1be49ccff1d46d14716274fd,4,latex_in_text
eju-2023-2-science-ja,PHYSICS_JA,問5,q_9b2621d92fc2d27e6faed438,7,latex_in_text;markdown_table;duplicate_options
eju-2023-2-science-ja,PHYSICS_JA,問2,q_f960e3a7f7819333c9761201,10,latex_in_text
eju-2023-2-science-ja,PHYSICS_JA,問3,q_cfeeca1dcfb110bd108d85e3,11,latex_in_text
eju-2023-2-science-ja,PHYSICS_JA,問2,q_84f7c5ee08b599ac7229d34c,13,latex_in_text
eju-2023-2-science-ja,PHYSICS_JA,問1,q_edcfac46f69639e4a1b85856,15,latex_in_text
eju-2023-2-science-ja,PHYSICS_JA,問2,q_105da2997b7b676f712bd088,16,latex_in_text
eju-2023-2-science-ja,PHYSICS_JA,問3,q_45fe40c5cd73c861c6773208,17,latex_in_text
eju-2023-2-science-ja,PHYSICS_JA,問4,q_e10a1cbe4343fe3efa1aa950,18,latex_in_text
eju-2023-2-science-ja,PHYSICS_JA,問1,q_7c39de3db90e5b86dbf052ce,21,latex_in_text
eju-2023-2-science-ja,CHEMISTRY_JA,問1,q_1e598d997b5fd7ad14497265,25,latex_in_text
eju-2023-2-science-ja,CHEMISTRY_JA,問2,q_d2fdb2257d9d128f103abe42,25,latex_in_text
eju-2023-2-science-ja,CHEMISTRY_JA,問7,q_85b8cd366f26509320c0bd1d,29,latex_in_text
eju-2023-2-science-ja,CHEMISTRY_JA,問8,q_dd50c65db33929ad92f7311d,30,explicit_figure_reference
eju-2023-2-science-ja,CHEMISTRY_JA,問9,q_c18be8f4b6988d961c868fba,31,latex_in_text
eju-2023-2-science-ja,CHEMISTRY_JA,問10,q_b39771e5880e7b6f943cdf6f,32,latex_in_text
eju-2023-2-science-ja,CHEMISTRY_JA,問13,q_9e5908e0aff9e28d13699811,34,latex_in_text
eju-2023-2-science-ja,CHEMISTRY_JA,問14,q_bd575ee1fe69b164d8578467,34,latex_in_text
eju-2023-2-science-ja,CHEMISTRY_JA,問15,q_04a333706d604d71ea8b9a9b,35,latex_in_text
eju-2023-2-science-ja,CHEMISTRY_JA,問16,q_5780b0c1177f14b66f225013,36,latex_in_text
eju-2023-2-science-ja,BIOLOGY_JA,問2,q_dbdb95565ec21db2615c5017,43,underline_reference
eju-2023-2-science-ja,BIOLOGY_JA,問3(1),q_9480b51123ffba882ebc6b75,44,explicit_figure_reference
eju-2023-2-science-ja,BIOLOGY_JA,問3(2),q_bf8434beb60b6f1751f3dafd,44,explicit_figure_reference
eju-2023-2-science-ja,BIOLOGY_JA,問5,q_5a81da84ab8791e19d8b7459,46,explicit_figure_reference
eju-2023-2-science-ja,BIOLOGY_JA,問7,q_77dd83929125edcabb4b1bed,47,explicit_figure_reference
eju-2023-2-science-ja,BIOLOGY_JA,問8,q_1f86e26d4eed35f88b3b4be3,48,explicit_figure_reference
eju-2009-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_62dc357133fedf2a33237abf,1,latex_in_text;guidance_as_question
eju-2009-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_94bfa77a34dc37222829bf90,3,latex_in_text;explicit_figure_reference
eju-2009-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問2,q_a20e5cd67a59cd4488746613,5,latex_in_text
eju-2009-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_7574423c04f48b3547747c9f,7,latex_in_text
eju-2009-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問2,q_7d71124116b2a9b6932b31e5,9,latex_in_text
eju-2009-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,第IV問,q_993fcde2713e2e0c520f4aee,13,latex_in_text
eju-2009-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_e17597fb6631c99e20cda6ca,1,latex_in_text;guidance_as_question
eju-2009-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_4b5e760947db1002da375daa,3,latex_in_text
eju-2009-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問2,q_68fd1ae38ed288c11c6740f2,5,latex_in_text;explicit_figure_reference
eju-2009-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_646c881c374582d0254ae32c,7,latex_in_text
eju-2009-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問2,q_c8a1e9dc11334dc48ed60036,9,latex_in_text
eju-2009-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第II問,q_fbde87fdd8cb21a440b623f6,1,guidance_as_question
eju-2009-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第III問,q_5a2797178890c03a713bb968,1,latex_in_text;guidance_as_question
eju-2009-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問2,q_260ac346a78b94ec59977a0a,5,latex_in_text;explicit_figure_reference
eju-2010-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第II問,q_ba7cdee7415b5d077986a2f3,1,guidance_as_question
eju-2010-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第III問,q_bf7a1f8805827914962aa15c,1,latex_in_text;guidance_as_question
eju-2010-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_0e87c24ed17635f6b4225dbb,3,latex_in_text;explicit_figure_reference
eju-2010-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問2,q_122d6f054aa0bd6cb5dae096,5,latex_in_text;markdown_table
eju-2012-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,第II問,q_f18bf45ccad6ee37e0f97a84,1,guidance_as_question
eju-2012-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,第III問,q_06fb8e128740ca7fb35a1a58,1,latex_in_text;guidance_as_question
eju-2012-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_9563e4f409e92446622bc274,3,latex_in_text;explicit_figure_reference
eju-2012-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問2,q_95e1195ae38f1407632eaa04,5,latex_in_text
eju-2012-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,IV 問1,q_7120e7630cfb98cd23b7d9a7,11,latex_in_text
eju-2015-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_f48f871ba24a78f9c2d37d1b,1,latex_in_text;guidance_as_question
eju-2015-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_7b18c806f9a30890e9fd0e8c,3,latex_in_text
eju-2015-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_b247b3eeaf29cb99fc898885,7,latex_in_text;explicit_figure_reference;markdown_table
eju-2015-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問2,q_4710e96679a5b683cda3d374,9,latex_in_text
eju-2015-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,第IV問,q_d69213c9ec866faf3f310b4d,13,latex_in_text;explicit_figure_reference
eju-2016-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_b38aeb7fba1f6f07ff84905e,1,latex_in_text;guidance_as_question
eju-2016-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_46c061e6d0610509655f0099,3,latex_in_text;explicit_figure_reference
eju-2016-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_78149d882b3bd502153d676e,7,latex_in_text
eju-2016-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問2,q_8aae06557d213b74a898b2bd,9,latex_in_text
eju-2016-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,第IV問,q_16fce8989911ca8aa106801a,13,latex_in_text;explicit_figure_reference
eju-2023-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_b4a1303980da13aac0cb4b65,1,latex_in_text;guidance_as_question
eju-2023-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_8b1e16c3c1abaaed26521070,3,latex_in_text
eju-2023-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_f158704dc9d83aff42e200e4,7,latex_in_text
eju-2023-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問2,q_98b65fd01c2426ac126b0076,9,latex_in_text
eju-2023-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,第IV問,q_c2cc8d8264ce6eaa2f57b6ce,13,latex_in_text;explicit_figure_reference
eju-2010-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_5e6b7b21854b3b7bf36d11ee,1,latex_in_text;guidance_as_question
eju-2010-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_3d02b096690343d398081a87,3,latex_in_text;explicit_figure_reference
eju-2010-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問2,q_fe39f231ddec4ff361d2424c,5,latex_in_text;markdown_table
eju-2010-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_58f94434842e861d9c7ace4f,7,latex_in_text
eju-2010-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問2,q_dd88e6cb60590e62dfc513a2,9,latex_in_text
eju-2010-2-math-c1-ja,MATHEMATICS_COURSE_1_JA,第IV問,q_823f1bf9f5507916998cdb12,13,latex_in_text;explicit_figure_reference
eju-2013-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_02d763321a67827f798f4ba0,1,latex_in_text;guidance_as_question
eju-2013-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_350569341b25e90f82cd09f5,3,latex_in_text;explicit_figure_reference
eju-2013-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問2,q_4a5a8ab14ddf358c75a31d32,5,latex_in_text
eju-2013-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_434fd28c65880366b2a3ec1f,7,latex_in_text
eju-2013-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問2,q_99922cfbf91aa196f818e88d,9,latex_in_text
eju-2013-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,第IV問,q_d98aa6bb9840c0e70260b827,13,latex_in_text;explicit_figure_reference
eju-2017-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,第III問,q_a06fc3032ec5b1ac25b1b17a,1,latex_in_text;guidance_as_question
eju-2017-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_4d1cebb841e50027fe608284,3,latex_in_text;explicit_figure_reference
eju-2017-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問2,q_0f586dc553bd7b0192c69369,4,latex_in_text
eju-2017-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問1,q_2851d4ee8706184d6dc28bde,6,latex_in_text;explicit_figure_reference
eju-2017-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問2,q_6c5d6efb534c3aeb0c0dfe43,7,latex_in_text;markdown_table
eju-2017-1-math-c2-ja,MATHEMATICS_COURSE_2_JA,第IV問,q_07bd7a57b9848427764ae9c7,11,latex_in_text
eju-2019-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,第III問,q_d5bb3ccc28ac50cf783ee4fd,2,latex_in_text;guidance_as_question
eju-2019-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問1,q_1e9c877774216cf35ac2fc11,4,latex_in_text;explicit_figure_reference
eju-2019-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,I 問2,q_37c96cb0c914c48f19049ff4,6,latex_in_text
eju-2019-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問1,q_3412e51df567ffeb72f9e50d,8,latex_in_text;markdown_table
eju-2019-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,II 問2,q_200f59ee4da2e1cf72de7d6c,10,latex_in_text
eju-2019-1-math-c1-ja,MATHEMATICS_COURSE_1_JA,第IV問,q_29d5081be1d647d1838928ea,14,latex_in_text
eju-2021-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第III問,q_0ff0eea8a33564934edcb4ec,2,latex_in_text;guidance_as_question
eju-2021-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,I 問1,q_d42f5119a75d062011a8097e,4,latex_in_text;explicit_figure_reference
eju-2021-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問1,q_bdb6d70d6f55856b2929c61d,8,latex_in_text;markdown_table
eju-2021-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,II 問2,q_7528cb777fff90fce88e689a,10,latex_in_text
eju-2021-2-math-c2-ja,MATHEMATICS_COURSE_2_JA,第IV問,q_e13014f079cecf2002fbda4a,14,latex_in_text;explicit_figure_reference
